vine,scion,rootstock,row,block,slice,ring,width_cm
Cab_1103 Paulsen_28_4,Cab,1103 Paulsen,28,4,Slice 800,7,0.162203577
Cab_1103 Paulsen_28_4,Cab,1103 Paulsen,28,4,Slice 1309,7,0.219768631
Cab_1103 Paulsen_28_4,Cab,1103 Paulsen,28,4,Slice 319,8,0.223011364
Cab_1103 Paulsen_28_4,Cab,1103 Paulsen,28,4,Slice 800,8,0.150252636
Cab_1103 Paulsen_28_4,Cab,1103 Paulsen,28,4,Slice 1309,8,0.244173588
Chard_1103 Paulsen_10_1,Chard,1103 Paulsen,10,1,Slice 195,1,0.645919289
Chard_1103 Paulsen_10_1,Chard,1103 Paulsen,10,1,Slice 1342,1,0.713110913
Chard_1103 Paulsen_10_1,Chard,1103 Paulsen,10,1,Slice 738,1,0.599750491
Chard_1103 Paulsen_10_1,Chard,1103 Paulsen,10,1,Slice 195,2,0.347701726
Chard_1103 Paulsen_10_1,Chard,1103 Paulsen,10,1,Slice 1342,2,0.314181612
Chard_1103 Paulsen_10_1,Chard,1103 Paulsen,10,1,Slice 738,2,0.446979409
Chard_1103 Paulsen_10_1,Chard,1103 Paulsen,10,1,Slice 195,3,0.158693872
Chard_1103 Paulsen_10_1,Chard,1103 Paulsen,10,1,Slice 1342,3,0.11094163
Chard_1103 Paulsen_10_1,Chard,1103 Paulsen,10,1,Slice 738,3,0.212230362
Chard_1103 Paulsen_10_1,Chard,1103 Paulsen,10,1,Slice 195,4,0.206267373
Chard_1103 Paulsen_10_1,Chard,1103 Paulsen,10,1,Slice 1342,4,0.160445846
Chard_1103 Paulsen_10_1,Chard,1103 Paulsen,10,1,Slice 738,4,0.212561244
Chard_1103 Paulsen_10_1,Chard,1103 Paulsen,10,1,Slice 195,5,0.167544715
Chard_1103 Paulsen_10_1,Chard,1103 Paulsen,10,1,Slice 1342,5,0.176519676
Chard_1103 Paulsen_10_1,Chard,1103 Paulsen,10,1,Slice 738,5,0.231997146
Chard_1103 Paulsen_10_1,Chard,1103 Paulsen,10,1,Slice 195,6,0.185065847
Chard_1103 Paulsen_10_1,Chard,1103 Paulsen,10,1,Slice 1342,6,0.207707766
Chard_1103 Paulsen_10_1,Chard,1103 Paulsen,10,1,Slice 738,6,0.238637302
Chard_1103 Paulsen_10_1,Chard,1103 Paulsen,10,1,Slice 195,7,0.115357351
Chard_1103 Paulsen_10_1,Chard,1103 Paulsen,10,1,Slice 1342,7,0.09837182
Chard_1103 Paulsen_10_1,Chard,1103 Paulsen,10,1,Slice 738,7,0.14818228
Chard_1103 Paulsen_10_1,Chard,1103 Paulsen,10,1,Slice 195,8,0.142187928
Chard_1103 Paulsen_10_1,Chard,1103 Paulsen,10,1,Slice 1342,8,0.119581079
Chard_1103 Paulsen_10_1,Chard,1103 Paulsen,10,1,Slice 738,8,0.176193434
Chard_1103 Paulsen_4_4,Chard,1103 Paulsen,4,4,Slice 817,1,0.557955573
Chard_1103 Paulsen_4_4,Chard,1103 Paulsen,4,4,Slice 1233,1,0.59186515
Chard_1103 Paulsen_4_4,Chard,1103 Paulsen,4,4,Slice 326,1,0.651859802
Chard_1103 Paulsen_4_4,Chard,1103 Paulsen,4,4,Slice 817,2,0.500867651
Chard_1103 Paulsen_4_4,Chard,1103 Paulsen,4,4,Slice 1233,2,0.58638501
Chard_1103 Paulsen_4_4,Chard,1103 Paulsen,4,4,Slice 326,2,0.561676796
Chard_1103 Paulsen_4_4,Chard,1103 Paulsen,4,4,Slice 817,3,0.351419928
Chard_1103 Paulsen_4_4,Chard,1103 Paulsen,4,4,Slice 1233,3,0.295970356
Chard_1103 Paulsen_4_4,Chard,1103 Paulsen,4,4,Slice 326,3,0.388604666
Chard_1103 Paulsen_4_4,Chard,1103 Paulsen,4,4,Slice 817,4,0.279123065
Chard_1103 Paulsen_4_4,Chard,1103 Paulsen,4,4,Slice 1233,4,0.284938815
Chard_1103 Paulsen_4_4,Chard,1103 Paulsen,4,4,Slice 326,4,0.307307027
Chard_1103 Paulsen_4_4,Chard,1103 Paulsen,4,4,Slice 817,5,0.217642091
Chard_1103 Paulsen_4_4,Chard,1103 Paulsen,4,4,Slice 1233,5,0.271714441
Chard_1103 Paulsen_4_4,Chard,1103 Paulsen,4,4,Slice 326,5,0.278243312
Chard_1103 Paulsen_4_4,Chard,1103 Paulsen,4,4,Slice 817,6,0.243611039
Chard_1103 Paulsen_4_4,Chard,1103 Paulsen,4,4,Slice 1233,6,0.239198707
Chard_1103 Paulsen_4_4,Chard,1103 Paulsen,4,4,Slice 326,6,0.242356315
Chard_1103 Paulsen_4_4,Chard,1103 Paulsen,4,4,Slice 817,7,0.202028935
Chard_1103 Paulsen_4_4,Chard,1103 Paulsen,4,4,Slice 1233,7,0.126066897
Chard_1103 Paulsen_4_4,Chard,1103 Paulsen,4,4,Slice 326,7,0.186738162
Chard_1103 Paulsen_4_4,Chard,1103 Paulsen,4,4,Slice 817,8,0.196259498
Chard_1103 Paulsen_4_4,Chard,1103 Paulsen,4,4,Slice 1233,8,0.164259879
Chard_1103 Paulsen_4_4,Chard,1103 Paulsen,4,4,Slice 326,8,0.21150102
Chard_1103 Paulsen_5_2,Chard,1103 Paulsen,5,2,Slice 721,1,0.884267493
Chard_1103 Paulsen_5_2,Chard,1103 Paulsen,5,2,Slice 293,1,0.604094093
Chard_1103 Paulsen_5_2,Chard,1103 Paulsen,5,2,Slice 1322,1,0.713800584
Chard_1103 Paulsen_5_2,Chard,1103 Paulsen,5,2,Slice 721,2,0.572012084
Chard_1103 Paulsen_5_2,Chard,1103 Paulsen,5,2,Slice 293,2,0.394171497
Chard_1103 Paulsen_5_2,Chard,1103 Paulsen,5,2,Slice 1322,2,0.436771242
Chard_1103 Paulsen_5_2,Chard,1103 Paulsen,5,2,Slice 721,3,0.300056103
Chard_1103 Paulsen_5_2,Chard,1103 Paulsen,5,2,Slice 293,3,0.247247396
Chard_1103 Paulsen_5_2,Chard,1103 Paulsen,5,2,Slice 1322,3,0.260284077
Chard_1103 Paulsen_5_2,Chard,1103 Paulsen,5,2,Slice 721,4,0.250605147
Chard_1103 Paulsen_5_2,Chard,1103 Paulsen,5,2,Slice 293,4,0.234414267
Chard_1103 Paulsen_5_2,Chard,1103 Paulsen,5,2,Slice 1322,4,0.26247518
Chard_1103 Paulsen_5_2,Chard,1103 Paulsen,5,2,Slice 721,5,0.184453762
Chard_1103 Paulsen_5_2,Chard,1103 Paulsen,5,2,Slice 293,5,0.226021347
Chard_1103 Paulsen_5_2,Chard,1103 Paulsen,5,2,Slice 1322,5,0.208131327
Chard_1103 Paulsen_5_2,Chard,1103 Paulsen,5,2,Slice 721,6,0.24262842
Chard_1103 Paulsen_5_2,Chard,1103 Paulsen,5,2,Slice 293,6,0.242873294
Chard_1103 Paulsen_5_2,Chard,1103 Paulsen,5,2,Slice 1322,6,0.209050723
Chard_1103 Paulsen_5_2,Chard,1103 Paulsen,5,2,Slice 721,7,0.117530385
Chard_1103 Paulsen_5_2,Chard,1103 Paulsen,5,2,Slice 293,7,0.187648505
Chard_1103 Paulsen_5_2,Chard,1103 Paulsen,5,2,Slice 1322,7,0.136121909
Chard_1103 Paulsen_5_2,Chard,1103 Paulsen,5,2,Slice 721,8,0.299347681
Chard_1103 Paulsen_5_2,Chard,1103 Paulsen,5,2,Slice 293,8,0.188369323
Chard_1103 Paulsen_5_2,Chard,1103 Paulsen,5,2,Slice 1322,8,0.201236404
Cab_140 Ruggeri_17_2,Cab,140 Ruggeri,17,2,Slice 891,1,0.819516134
Cab_140 Ruggeri_17_2,Cab,140 Ruggeri,17,2,Slice 301,1,0.924658365
Cab_140 Ruggeri_17_2,Cab,140 Ruggeri,17,2,Slice 1389,1,0.83155267
Cab_140 Ruggeri_17_2,Cab,140 Ruggeri,17,2,Slice 891,2,0.356351329
Cab_140 Ruggeri_17_2,Cab,140 Ruggeri,17,2,Slice 301,2,0.411886852
Cab_140 Ruggeri_17_2,Cab,140 Ruggeri,17,2,Slice 1389,2,0.341682923
Cab_140 Ruggeri_17_2,Cab,140 Ruggeri,17,2,Slice 891,3,0.349977502
Cab_140 Ruggeri_17_2,Cab,140 Ruggeri,17,2,Slice 301,3,0.421930363
Cab_140 Ruggeri_17_2,Cab,140 Ruggeri,17,2,Slice 1389,3,0.378382814
Cab_140 Ruggeri_17_2,Cab,140 Ruggeri,17,2,Slice 891,4,0.418881287
Cab_140 Ruggeri_17_2,Cab,140 Ruggeri,17,2,Slice 301,4,0.443165301
Cab_140 Ruggeri_17_2,Cab,140 Ruggeri,17,2,Slice 1389,4,0.426499673
Cab_140 Ruggeri_17_2,Cab,140 Ruggeri,17,2,Slice 891,5,0.440218539
Cab_140 Ruggeri_17_2,Cab,140 Ruggeri,17,2,Slice 301,5,0.42704364
Cab_140 Ruggeri_17_2,Cab,140 Ruggeri,17,2,Slice 1389,5,0.447625039
Cab_140 Ruggeri_17_2,Cab,140 Ruggeri,17,2,Slice 891,6,0.263084829
Cab_140 Ruggeri_17_2,Cab,140 Ruggeri,17,2,Slice 301,6,0.295543057
Cab_140 Ruggeri_17_2,Cab,140 Ruggeri,17,2,Slice 1389,6,0.284713008
Cab_140 Ruggeri_17_2,Cab,140 Ruggeri,17,2,Slice 891,7,0.138823433
Cab_140 Ruggeri_17_2,Cab,140 Ruggeri,17,2,Slice 301,7,0.160782674
Cab_140 Ruggeri_17_2,Cab,140 Ruggeri,17,2,Slice 1389,7,0.174889935
Cab_140 Ruggeri_17_2,Cab,140 Ruggeri,17,2,Slice 891,8,0.205541153
Cab_140 Ruggeri_17_2,Cab,140 Ruggeri,17,2,Slice 301,8,0.164439247
Cab_140 Ruggeri_17_2,Cab,140 Ruggeri,17,2,Slice 1389,8,0.201859791
Cab_140 Ruggeri_22_1,Cab,140 Ruggeri,22,1,Slice 762,1,0.644345519
Cab_140 Ruggeri_22_1,Cab,140 Ruggeri,22,1,Slice 1311,1,0.650871176
Cab_140 Ruggeri_22_1,Cab,140 Ruggeri,22,1,Slice 368,1,0.774847584
Cab_140 Ruggeri_22_1,Cab,140 Ruggeri,22,1,Slice 762,2,0.26348638
Cab_140 Ruggeri_22_1,Cab,140 Ruggeri,22,1,Slice 1311,2,0.287565143
Cab_140 Ruggeri_22_1,Cab,140 Ruggeri,22,1,Slice 368,2,0.302080631
Cab_140 Ruggeri_22_1,Cab,140 Ruggeri,22,1,Slice 762,3,0.350723509
Cab_140 Ruggeri_22_1,Cab,140 Ruggeri,22,1,Slice 1311,3,0.344740072
Cab_140 Ruggeri_22_1,Cab,140 Ruggeri,22,1,Slice 368,3,0.391946887
Cab_140 Ruggeri_22_1,Cab,140 Ruggeri,22,1,Slice 762,4,0.265250807
Cab_140 Ruggeri_22_1,Cab,140 Ruggeri,22,1,Slice 1311,4,0.277189456
Cab_140 Ruggeri_22_1,Cab,140 Ruggeri,22,1,Slice 368,4,0.289028588
Cab_140 Ruggeri_22_1,Cab,140 Ruggeri,22,1,Slice 762,5,0.322687596
Cab_140 Ruggeri_22_1,Cab,140 Ruggeri,22,1,Slice 1311,5,0.3022207
Cab_140 Ruggeri_22_1,Cab,140 Ruggeri,22,1,Slice 368,5,0.310134042
Cab_140 Ruggeri_22_1,Cab,140 Ruggeri,22,1,Slice 762,6,0.288279283
Cab_140 Ruggeri_22_1,Cab,140 Ruggeri,22,1,Slice 1311,6,0.270950951
Cab_140 Ruggeri_22_1,Cab,140 Ruggeri,22,1,Slice 368,6,0.32161685
Cab_140 Ruggeri_22_1,Cab,140 Ruggeri,22,1,Slice 762,7,0.144840033
Cab_140 Ruggeri_22_1,Cab,140 Ruggeri,22,1,Slice 1311,7,0.144560337
Cab_140 Ruggeri_22_1,Cab,140 Ruggeri,22,1,Slice 368,7,0.147039481
Cab_140 Ruggeri_22_1,Cab,140 Ruggeri,22,1,Slice 762,8,0.125815343
Cab_140 Ruggeri_22_1,Cab,140 Ruggeri,22,1,Slice 1311,8,0.105500083
Cab_140 Ruggeri_22_1,Cab,140 Ruggeri,22,1,Slice 368,8,0.12545369
Cab_140 Ruggeri_22_3,Cab,140 Ruggeri,22,3,Slice 437,1,0.687119709
Cab_140 Ruggeri_22_3,Cab,140 Ruggeri,22,3,Slice 1463,1,0.87618519
Cab_140 Ruggeri_22_3,Cab,140 Ruggeri,22,3,Slice 1048,1,0.699557105
Cab_140 Ruggeri_22_3,Cab,140 Ruggeri,22,3,Slice 437,2,0.419909604
Cab_140 Ruggeri_22_3,Cab,140 Ruggeri,22,3,Slice 1463,2,0.525456335
Cab_140 Ruggeri_22_3,Cab,140 Ruggeri,22,3,Slice 1048,2,0.425235949
Cab_140 Ruggeri_22_3,Cab,140 Ruggeri,22,3,Slice 437,3,0.350415458
Cab_140 Ruggeri_22_3,Cab,140 Ruggeri,22,3,Slice 1463,3,0.353276595
Cab_140 Ruggeri_22_3,Cab,140 Ruggeri,22,3,Slice 1048,3,0.390633886
Cab_140 Ruggeri_22_3,Cab,140 Ruggeri,22,3,Slice 437,4,0.358128552
Cab_140 Ruggeri_22_3,Cab,140 Ruggeri,22,3,Slice 1463,4,0.306822875
Cab_140 Ruggeri_22_3,Cab,140 Ruggeri,22,3,Slice 1048,4,0.281425789
Cab_140 Ruggeri_22_3,Cab,140 Ruggeri,22,3,Slice 437,5,0.267053181
Cab_140 Ruggeri_22_3,Cab,140 Ruggeri,22,3,Slice 1463,5,0.22775361
Cab_140 Ruggeri_22_3,Cab,140 Ruggeri,22,3,Slice 1048,5,0.288193627
Cab_140 Ruggeri_22_3,Cab,140 Ruggeri,22,3,Slice 437,6,0.147650242
Cab_140 Ruggeri_22_3,Cab,140 Ruggeri,22,3,Slice 1463,6,0.169209317
Cab_140 Ruggeri_22_3,Cab,140 Ruggeri,22,3,Slice 1048,6,0.173615511
Cab_140 Ruggeri_22_3,Cab,140 Ruggeri,22,3,Slice 437,7,0.216704631
Cab_140 Ruggeri_22_3,Cab,140 Ruggeri,22,3,Slice 1463,7,0.203456832
Cab_140 Ruggeri_22_3,Cab,140 Ruggeri,22,3,Slice 1048,7,0.192133186
Cab_140 Ruggeri_22_3,Cab,140 Ruggeri,22,3,Slice 437,8,0.130355261
Cab_140 Ruggeri_22_3,Cab,140 Ruggeri,22,3,Slice 1463,8,0.138693458
Cab_140 Ruggeri_22_3,Cab,140 Ruggeri,22,3,Slice 1048,8,0.129231451
Cab_140 Ruggeri_27_4,Cab,140 Ruggeri,27,4,Slice 262,1,0.840424644
Cab_140 Ruggeri_27_4,Cab,140 Ruggeri,27,4,Slice 1376,1,0.969479842
Cab_140 Ruggeri_27_4,Cab,140 Ruggeri,27,4,Slice 811,1,0.872395078
Cab_140 Ruggeri_27_4,Cab,140 Ruggeri,27,4,Slice 262,2,0.353057273
Cab_140 Ruggeri_27_4,Cab,140 Ruggeri,27,4,Slice 1376,2,0.512155226
Cab_140 Ruggeri_27_4,Cab,140 Ruggeri,27,4,Slice 811,2,0.592949507
Cab_140 Ruggeri_27_4,Cab,140 Ruggeri,27,4,Slice 262,3,0.296437418
Cab_140 Ruggeri_27_4,Cab,140 Ruggeri,27,4,Slice 1376,3,0.382718634
Cab_140 Ruggeri_27_4,Cab,140 Ruggeri,27,4,Slice 811,3,0.353613297
Cab_140 Ruggeri_27_4,Cab,140 Ruggeri,27,4,Slice 262,4,0.265802015
Cab_140 Ruggeri_27_4,Cab,140 Ruggeri,27,4,Slice 1376,4,0.296664468
Cab_140 Ruggeri_27_4,Cab,140 Ruggeri,27,4,Slice 811,4,0.23430213
Cab_140 Ruggeri_27_4,Cab,140 Ruggeri,27,4,Slice 262,5,0.233560538
Cab_140 Ruggeri_27_4,Cab,140 Ruggeri,27,4,Slice 1376,5,0.274417961
Cab_140 Ruggeri_27_4,Cab,140 Ruggeri,27,4,Slice 811,5,0.298474583
Cab_140 Ruggeri_27_4,Cab,140 Ruggeri,27,4,Slice 262,6,0.151551154
Cab_140 Ruggeri_27_4,Cab,140 Ruggeri,27,4,Slice 1376,6,0.160461766
Cab_140 Ruggeri_27_4,Cab,140 Ruggeri,27,4,Slice 811,6,0.19596213
Cab_140 Ruggeri_27_4,Cab,140 Ruggeri,27,4,Slice 262,7,0.148893679
Cab_140 Ruggeri_27_4,Cab,140 Ruggeri,27,4,Slice 1376,7,0.173777509
Cab_140 Ruggeri_27_4,Cab,140 Ruggeri,27,4,Slice 811,7,0.170620094
Cab_140 Ruggeri_27_4,Cab,140 Ruggeri,27,4,Slice 262,8,0.128458673
Cab_140 Ruggeri_27_4,Cab,140 Ruggeri,27,4,Slice 1376,8,0.126993711
Cab_140 Ruggeri_27_4,Cab,140 Ruggeri,27,4,Slice 811,8,0.136592961
Chard_140 Ruggeri_14_3,Chard,140 Ruggeri,14,3,Slice 265,1,0.712742363
Chard_140 Ruggeri_14_3,Chard,140 Ruggeri,14,3,Slice 752,1,0.500116167
Chard_140 Ruggeri_14_3,Chard,140 Ruggeri,14,3,Slice 1234,1,0.485657047
Chard_140 Ruggeri_14_3,Chard,140 Ruggeri,14,3,Slice 265,2,0.401473194
Chard_140 Ruggeri_14_3,Chard,140 Ruggeri,14,3,Slice 752,2,0.311350238
Chard_140 Ruggeri_14_3,Chard,140 Ruggeri,14,3,Slice 1234,2,0.32989975
Chard_140 Ruggeri_14_3,Chard,140 Ruggeri,14,3,Slice 265,3,0.294885193
Chard_140 Ruggeri_14_3,Chard,140 Ruggeri,14,3,Slice 752,3,0.285943607
Chard_140 Ruggeri_14_3,Chard,140 Ruggeri,14,3,Slice 1234,3,0.327484071
Chard_140 Ruggeri_14_3,Chard,140 Ruggeri,14,3,Slice 265,4,0.287471422
Chard_140 Ruggeri_14_3,Chard,140 Ruggeri,14,3,Slice 752,4,0.199452818
Chard_140 Ruggeri_14_3,Chard,140 Ruggeri,14,3,Slice 1234,4,0.221649765
Chard_140 Ruggeri_14_3,Chard,140 Ruggeri,14,3,Slice 265,5,0.160404682
Chard_140 Ruggeri_14_3,Chard,140 Ruggeri,14,3,Slice 752,5,0.201565533
Chard_140 Ruggeri_14_3,Chard,140 Ruggeri,14,3,Slice 1234,5,0.217427157
Chard_140 Ruggeri_14_3,Chard,140 Ruggeri,14,3,Slice 265,6,0.111374846
Chard_140 Ruggeri_14_3,Chard,140 Ruggeri,14,3,Slice 752,6,0.112469038
Chard_140 Ruggeri_14_3,Chard,140 Ruggeri,14,3,Slice 1234,6,0.103902485
Chard_140 Ruggeri_14_3,Chard,140 Ruggeri,14,3,Slice 265,7,0.118187799
Chard_140 Ruggeri_14_3,Chard,140 Ruggeri,14,3,Slice 752,7,0.1342297
Chard_140 Ruggeri_14_3,Chard,140 Ruggeri,14,3,Slice 1234,7,0.123698589
Chard_140 Ruggeri_14_3,Chard,140 Ruggeri,14,3,Slice 265,8,0.073323886
Chard_140 Ruggeri_14_3,Chard,140 Ruggeri,14,3,Slice 752,8,0.070289528
Chard_140 Ruggeri_14_3,Chard,140 Ruggeri,14,3,Slice 1234,8,0.078548902
Chard_140 Ruggeri_3_4,Chard,140 Ruggeri,3,4,Slice 712,1,0.534920794
Chard_140 Ruggeri_3_4,Chard,140 Ruggeri,3,4,Slice 1209,1,0.614272815
Chard_140 Ruggeri_3_4,Chard,140 Ruggeri,3,4,Slice 154,1,0.469604754
Chard_140 Ruggeri_3_4,Chard,140 Ruggeri,3,4,Slice 712,2,0.340339242
Chard_140 Ruggeri_3_4,Chard,140 Ruggeri,3,4,Slice 1209,2,0.418747523
Chard_140 Ruggeri_3_4,Chard,140 Ruggeri,3,4,Slice 154,2,0.408339823
Chard_140 Ruggeri_3_4,Chard,140 Ruggeri,3,4,Slice 712,3,0.24020861
Chard_140 Ruggeri_3_4,Chard,140 Ruggeri,3,4,Slice 1209,3,0.230879251
Chard_140 Ruggeri_3_4,Chard,140 Ruggeri,3,4,Slice 154,3,0.3130729
Chard_140 Ruggeri_3_4,Chard,140 Ruggeri,3,4,Slice 712,4,0.293084496
Chard_140 Ruggeri_3_4,Chard,140 Ruggeri,3,4,Slice 1209,4,0.259784116
Chard_140 Ruggeri_3_4,Chard,140 Ruggeri,3,4,Slice 154,4,0.342725272
Chard_140 Ruggeri_3_4,Chard,140 Ruggeri,3,4,Slice 712,5,0.201884044
Chard_140 Ruggeri_3_4,Chard,140 Ruggeri,3,4,Slice 1209,5,0.204603406
Chard_140 Ruggeri_3_4,Chard,140 Ruggeri,3,4,Slice 154,5,0.233295521
Chard_140 Ruggeri_3_4,Chard,140 Ruggeri,3,4,Slice 712,6,0.103260974
Chard_140 Ruggeri_3_4,Chard,140 Ruggeri,3,4,Slice 1209,6,0.096740832
Chard_140 Ruggeri_3_4,Chard,140 Ruggeri,3,4,Slice 154,6,0.124984436
Chard_140 Ruggeri_3_4,Chard,140 Ruggeri,3,4,Slice 712,7,0.178813807
Chard_140 Ruggeri_3_4,Chard,140 Ruggeri,3,4,Slice 1209,7,0.118669416
Chard_140 Ruggeri_3_4,Chard,140 Ruggeri,3,4,Slice 154,7,0.197007173
Chard_140 Ruggeri_3_4,Chard,140 Ruggeri,3,4,Slice 712,8,0.118823875
Chard_140 Ruggeri_3_4,Chard,140 Ruggeri,3,4,Slice 1209,8,0.115119746
Chard_140 Ruggeri_3_4,Chard,140 Ruggeri,3,4,Slice 154,8,0.123527765
Chard_140 Ruggeri_4_2,Chard,140 Ruggeri,4,2,Slice 1395,1,0.592480144
Chard_140 Ruggeri_4_2,Chard,140 Ruggeri,4,2,Slice 317,1,0.71691404
Chard_140 Ruggeri_4_2,Chard,140 Ruggeri,4,2,Slice 956,1,0.783023726
Chard_140 Ruggeri_4_2,Chard,140 Ruggeri,4,2,Slice 1395,2,0.489639242
Chard_140 Ruggeri_4_2,Chard,140 Ruggeri,4,2,Slice 317,2,0.419296072
Chard_140 Ruggeri_4_2,Chard,140 Ruggeri,4,2,Slice 956,2,0.384330246
Chard_140 Ruggeri_4_2,Chard,140 Ruggeri,4,2,Slice 1395,3,0.358815196
Chard_140 Ruggeri_4_2,Chard,140 Ruggeri,4,2,Slice 317,3,0.327248752
Chard_140 Ruggeri_4_2,Chard,140 Ruggeri,4,2,Slice 956,3,0.375881969
Chard_140 Ruggeri_4_2,Chard,140 Ruggeri,4,2,Slice 1395,4,0.281565306
Chard_140 Ruggeri_4_2,Chard,140 Ruggeri,4,2,Slice 317,4,0.22254244
Chard_140 Ruggeri_4_2,Chard,140 Ruggeri,4,2,Slice 956,4,0.360410413
Chard_140 Ruggeri_4_2,Chard,140 Ruggeri,4,2,Slice 1395,5,0.375308319
Chard_140 Ruggeri_4_2,Chard,140 Ruggeri,4,2,Slice 317,5,0.288524389
Chard_140 Ruggeri_4_2,Chard,140 Ruggeri,4,2,Slice 956,5,0.436227118
Chard_140 Ruggeri_4_2,Chard,140 Ruggeri,4,2,Slice 1395,6,0.195917962
Chard_140 Ruggeri_4_2,Chard,140 Ruggeri,4,2,Slice 317,6,0.171857217
Chard_140 Ruggeri_4_2,Chard,140 Ruggeri,4,2,Slice 956,6,0.159717802
Chard_140 Ruggeri_4_2,Chard,140 Ruggeri,4,2,Slice 1395,7,0.320187303
Chard_140 Ruggeri_4_2,Chard,140 Ruggeri,4,2,Slice 317,7,0.257863214
Chard_140 Ruggeri_4_2,Chard,140 Ruggeri,4,2,Slice 956,7,0.199689635
Chard_140 Ruggeri_4_2,Chard,140 Ruggeri,4,2,Slice 1395,8,0.13773481
Chard_140 Ruggeri_4_2,Chard,140 Ruggeri,4,2,Slice 317,8,0.155110356
Chard_140 Ruggeri_4_2,Chard,140 Ruggeri,4,2,Slice 956,8,0.108784977
Chard_140 Ruggeri_9_1,Chard,140 Ruggeri,9,1,Slice 844,1,0.387995833
Chard_140 Ruggeri_9_1,Chard,140 Ruggeri,9,1,Slice 334,1,0.421110968
Chard_140 Ruggeri_9_1,Chard,140 Ruggeri,9,1,Slice 1392,1,0.458770257
Chard_140 Ruggeri_9_1,Chard,140 Ruggeri,9,1,Slice 844,2,0.256666687
Chard_140 Ruggeri_9_1,Chard,140 Ruggeri,9,1,Slice 334,2,0.297323951
Chard_140 Ruggeri_9_1,Chard,140 Ruggeri,9,1,Slice 1392,2,0.299734736
Chard_140 Ruggeri_9_1,Chard,140 Ruggeri,9,1,Slice 844,3,0.150394594
Chard_140 Ruggeri_9_1,Chard,140 Ruggeri,9,1,Slice 334,3,0.154063022
Chard_140 Ruggeri_9_1,Chard,140 Ruggeri,9,1,Slice 1392,3,0.154016388
Chard_140 Ruggeri_9_1,Chard,140 Ruggeri,9,1,Slice 844,4,0.213926779
Chard_140 Ruggeri_9_1,Chard,140 Ruggeri,9,1,Slice 334,4,0.241792494
Chard_140 Ruggeri_9_1,Chard,140 Ruggeri,9,1,Slice 1392,4,0.24469654
Chard_140 Ruggeri_9_1,Chard,140 Ruggeri,9,1,Slice 844,5,0.262137498
Chard_140 Ruggeri_9_1,Chard,140 Ruggeri,9,1,Slice 334,5,0.237403599
Chard_140 Ruggeri_9_1,Chard,140 Ruggeri,9,1,Slice 1392,5,0.290926055
Chard_140 Ruggeri_9_1,Chard,140 Ruggeri,9,1,Slice 844,6,0.104956538
Chard_140 Ruggeri_9_1,Chard,140 Ruggeri,9,1,Slice 334,6,0.100610596
Chard_140 Ruggeri_9_1,Chard,140 Ruggeri,9,1,Slice 1392,6,0.126717099
Chard_140 Ruggeri_9_1,Chard,140 Ruggeri,9,1,Slice 844,7,0.121501231
Chard_140 Ruggeri_9_1,Chard,140 Ruggeri,9,1,Slice 334,7,0.133548094
Chard_140 Ruggeri_9_1,Chard,140 Ruggeri,9,1,Slice 1392,7,0.129595031
Chard_140 Ruggeri_9_1,Chard,140 Ruggeri,9,1,Slice 844,8,0.064104886
Chard_140 Ruggeri_9_1,Chard,140 Ruggeri,9,1,Slice 334,8,0.061261408
Chard_140 Ruggeri_9_1,Chard,140 Ruggeri,9,1,Slice 1392,8,0.095419142
Cab_3309 Couderc_18_1,Cab,3309 Couderc,18,1,Slice 883,1,0.958961867
Cab_3309 Couderc_18_1,Cab,3309 Couderc,18,1,Slice 443,1,1.03326163
Cab_3309 Couderc_18_1,Cab,3309 Couderc,18,1,Slice 1415,1,1.10209646
Cab_3309 Couderc_18_1,Cab,3309 Couderc,18,1,Slice 883,2,0.444850103
Cab_3309 Couderc_18_1,Cab,3309 Couderc,18,1,Slice 443,2,0.451345055
Cab_3309 Couderc_18_1,Cab,3309 Couderc,18,1,Slice 1415,2,0.518058775
Cab_3309 Couderc_18_1,Cab,3309 Couderc,18,1,Slice 883,3,0.300780254
Cab_3309 Couderc_18_1,Cab,3309 Couderc,18,1,Slice 443,3,0.344932658
Cab_3309 Couderc_18_1,Cab,3309 Couderc,18,1,Slice 1415,3,0.316970447
Cab_3309 Couderc_18_1,Cab,3309 Couderc,18,1,Slice 883,4,0.351615458
Cab_3309 Couderc_18_1,Cab,3309 Couderc,18,1,Slice 443,4,0.326412301
Cab_3309 Couderc_18_1,Cab,3309 Couderc,18,1,Slice 1415,4,0.355490446
Cab_3309 Couderc_18_1,Cab,3309 Couderc,18,1,Slice 883,5,0.291382103
Cab_3309 Couderc_18_1,Cab,3309 Couderc,18,1,Slice 443,5,0.277814125
Cab_3309 Couderc_18_1,Cab,3309 Couderc,18,1,Slice 1415,5,0.292010653
Cab_3309 Couderc_18_1,Cab,3309 Couderc,18,1,Slice 883,6,0.326548446
Cab_3309 Couderc_18_1,Cab,3309 Couderc,18,1,Slice 443,6,0.317668789
Cab_3309 Couderc_18_1,Cab,3309 Couderc,18,1,Slice 1415,6,0.274278446
Cab_3309 Couderc_18_1,Cab,3309 Couderc,18,1,Slice 883,7,0.248965091
Cab_3309 Couderc_18_1,Cab,3309 Couderc,18,1,Slice 443,7,0.221286223
